timestamp,marketId,selectionId,side,price,size,level
1770136545498,1.253530940,58805,BACK,5.10,4.31,4
1770136545498,1.253530940,58805,BACK,4.10,7.32,5
1770136545498,1.253530940,58805,BACK,3.05,5.20,6
1770136545498,1.253530940,58805,BACK,3.30,9.09,7
1770136545498,1.253530940,58805,BACK,2.06,6.39,8
1770136545498,1.253530940,58805,BACK,2.90,15.51,9
1770136545498,1.253530940,58805,BACK,1.10,2.59,10
1770136545498,1.253530940,58805,BACK,1.03,2.00,11
1770136545498,1.253530940,58805,LAY,8.80,7.37,0
1770136545498,1.253530940,58805,LAY,8.60,3.92,1
1770136545498,1.253530940,58805,LAY,1000.00,0.87,2
1770136545498,1.253530940,58805,LAY,960.00,2.50,3
1770136545498,1.253530940,58805,LAY,970.00,0.41,4
1770136545498,1.253530940,58805,LAY,24.00,0.01,5
1770136545498,1.253530940,58805,LAY,16.50,2.05,6
1770136545498,1.253530940,58805,LAY,21.00,5.08,7
1770136545498,1.253530940,58805,LAY,10.50,4.04,8
1770136545498,1.253530940,58805,LAY,500.00,0.86,9
1770136545498,1.253530940,58805,LAY,60.00,0.86,10
1770136545498,1.253530940,58805,LAY,950.00,2.20,11
1770136545499,1.253444193,1165,BACK,1.72,73.69,0
1770136545499,1.253444193,1165,BACK,1.71,4.28,1
1770136545499,1.253444193,1165,BACK,1.70,47.00,2
1770136545499,1.253444193,1165,BACK,1.69,90.63,3
1770136545499,1.253444193,1165,BACK,1.68,52.38,4
1770136545499,1.253444193,1165,BACK,1.67,50.00,5
1770136545499,1.253444193,1165,BACK,1.04,172.53,6
1770136545499,1.253444193,1165,BACK,1.02,172.64,7
1770136545499,1.253444193,1165,BACK,1.03,172.57,8
1770136545499,1.253444193,1165,BACK,1.01,340.85,9
1770136545499,1.253444193,1165,BACK,1.64,68.11,10
1770136545499,1.253444193,1165,BACK,1.09,3.58,11
1770136545499,1.253444193,1165,BACK,1.38,21.74,12
1770136545499,1.253444193,1165,BACK,1.24,24.19,13
1770136545499,1.253444193,1165,BACK,1.33,54.55,14
1770136545499,1.253444193,1165,LAY,1.74,38.14,0
1770136545499,1.253444193,1165,LAY,1.76,43.73,1
1770136545499,1.253444193,1165,LAY,1.75,49.55,2
1770136545499,1.253444193,1165,LAY,1.77,157.59,3
1770136545499,1.253444193,1165,LAY,1.78,42.00,4
1770136545499,1.253444193,1165,LAY,1.79,39.00,5
1770136545499,1.253444193,1165,LAY,1.82,1.90,6
1770136545499,1.253444193,1165,LAY,1.86,28.40,7
1770136545499,1.253444193,1165,LAY,2.56,2.05,8
1770136545499,1.253444193,1165,LAY,3.70,5.08,9
1770136545499,1.253444193,1165,LAY,2.32,4.04,10
1770136545499,1.253444193,1165,LAY,2.04,0.86,11
1770136545499,1.253444193,1165,LAY,600.00,0.86,12
1770136545500,1.253444193,58805,BACK,4.10,4.64,0
1770136545500,1.253444193,58805,BACK,4.00,39.61,1
1770136545500,1.253444193,58805,BACK,3.90,72.03,2
1770136545500,1.253444193,58805,BACK,3.80,20.00,3
1770136545500,1.253444193,58805,BACK,3.95,17.00,4
1770136545500,1.253444193,58805,BACK,3.85,20.00,5
1770136545500,1.253444193,58805,BACK,1.09,3.58,6
1770136545500,1.253444193,58805,BACK,3.75,4.00,7
1770136545500,1.253444193,58805,BACK,3.70,44.00,8
1770136545500,1.253444193,58805,BACK,3.60,104.00,9
1770136545500,1.253444193,58805,BACK,1.90,1.00,10
1770136545500,1.253444193,58805,BACK,3.40,6.47,11
1770136545500,1.253444193,58805,BACK,2.34,13.43,12
1770136545500,1.253444193,58805,BACK,3.05,5.20,13
1770136545500,1.253444193,58805,BACK,2.06,6.39,14
1770136545500,1.253444193,58805,BACK,3.20,9.38,15
1770136545500,1.253444193,58805,BACK,2.80,10.71,16
1770136545500,1.253444193,58805,BACK,3.65,44.00,17
1770136545500,1.253444193,58805,BACK,1.10,2.59,18
1770136545500,1.253444193,58805,BACK,1.01,10.00,19
1770136545500,1.253444193,58805,BACK,1.03,2.00,20
1770136545500,1.253444193,58805,LAY,4.20,15.79,0
1770136545500,1.253444193,58805,LAY,4.30,74.08,1
1770136545500,1.253444193,58805,LAY,4.40,82.16,2
1770136545500,1.253444193,58805,LAY,4.50,73.00,3
1770136545500,1.253444193,58805,LAY,4.90,10.95,4
1770136545500,1.253444193,58805,LAY,4.70,14.63,5
1770136545500,1.253444193,58805,LAY,4.60,44.00,6
1770136545500,1.253444193,58805,LAY,8.80,2.05,7
1770136545500,1.253444193,58805,LAY,7.60,5.08,8
1770136545500,1.253444193,58805,LAY,7.00,4.13,9
1770136545500,1.253444193,58805,LAY,5.00,4.04,10
1770136545500,1.253444193,58805,LAY,500.00,0.86,11
1770136545500,1.253444193,58805,LAY,60.00,0.86,12
1770136545500,1.253444193,58805,LAY,950.00,2.20,13
1770136545501,1.253444193,47991,BACK,5.40,43.06,0
1770136545501,1.253444193,47991,BACK,5.20,74.50,1
1770136545501,1.253444193,47991,BACK,5.30,21.73,2
1770136545501,1.253444193,47991,BACK,5.10,20.00,3
1770136545501,1.253444193,47991,BACK,5.00,13.69,4
1770136545501,1.253444193,47991,BACK,1.04,172.53,5
1770136545501,1.253444193,47991,BACK,1.02,172.64,6
1770136545501,1.253444193,47991,BACK,1.03,172.57,7
1770136545501,1.253444193,47991,BACK,1.01,340.85,8
1770136545501,1.253444193,47991,BACK,4.80,10.95,9
1770136545501,1.253444193,47991,BACK,4.70,2.38,10
1770136545501,1.253444193,47991,BACK,1.09,3.58,11
1770136545501,1.253444193,47991,BACK,3.50,8.57,12
1770136545501,1.253444193,47991,BACK,2.64,11.36,13
1770136545501,1.253444193,47991,BACK,3.00,9.00,14
1770136545501,1.253444193,47991,LAY,5.90,15.38,0
1770136545501,1.253444193,47991,LAY,6.00,38.89,1
1770136545501,1.253444193,47991,LAY,6.20,21.00,2
1770136545501,1.253444193,47991,LAY,5.80,13.00,3
1770136545501,1.253444193,47991,LAY,5.60,17.79,4
1770136545501,1.253444193,47991,LAY,5.70,3.03,5
1770136545501,1.253444193,47991,LAY,6.60,19.05,6
1770136545501,1.253444193,47991,LAY,30.00,2.05,7
1770136545501,1.253444193,47991,LAY,16.50,5.08,8
1770136545501,1.253444193,47991,LAY,8.20,4.04,9
1770136545501,1.253444193,47991,LAY,870.00,0.86,10
1770136545502,1.253448779,58805,BACK,4.50,27.01,0
1770136545502,1.253448779,58805,BACK,4.20,74.92,1
1770136545502,1.253448779,58805,BACK,4.10,31.00,2
1770136545502,1.253448779,58805,BACK,4.00,61.55,3
1770136545502,1.253448779,58805,BACK,4.40,6.52,4
1770136545502,1.253448779,58805,BACK,4.30,32.48,5
1770136545502,1.253448779,58805,BACK,3.90,0.01,6
1770136545502,1.253448779,58805,BACK,1.09,3.58,7
1770136545502,1.253448779,58805,BACK,3.05,5.20,8
1770136545502,1.253448779,58805,BACK,3.00,10.00,9
1770136545502,1.253448779,58805,BACK,2.06,6.39,10
1770136545502,1.253448779,58805,BACK,2.50,12.00,11
1770136545502,1.253448779,58805,BACK,3.45,8.70,12
1770136545502,1.253448779,58805,BACK,1.10,2.59,13
1770136545502,1.253448779,58805,BACK,1.01,10.00,14
1770136545502,1.253448779,58805,BACK,1.03,2.00,15
1770136545502,1.253448779,58805,LAY,5.00,17.00,0
1770136545502,1.253448779,58805,LAY,4.70,31.57,1
1770136545502,1.253448779,58805,LAY,4.60,85.08,2
1770136545502,1.253448779,58805,LAY,4.90,68.76,3
1770136545502,1.253448779,58805,LAY,4.80,19.00,4
1770136545502,1.253448779,58805,LAY,8.20,2.05,5
1770136545502,1.253448779,58805,LAY,8.00,5.08,6
1770136545502,1.253448779,58805,LAY,5.40,4.04,7
1770136545502,1.253448779,58805,LAY,7.00,4.13,8
1770136545502,1.253448779,58805,LAY,500.00,0.86,9
1770136545502,1.253448779,58805,LAY,60.00,0.86,10
1770136545502,1.253448779,58805,LAY,950.00,2.20,11
1770136545503,1.253448779,11434104,BACK,1.69,241.26,0
1770136545503,1.253448779,11434104,BACK,1.68,55.15,1
1770136545503,1.253448779,11434104,BACK,1.64,267.14,2
1770136545503,1.253448779,11434104,BACK,1.66,48.00,3
1770136545503,1.253448779,11434104,BACK,1.67,48.00,4
1770136545503,1.253448779,11434104,BACK,1.65,51.00,5
1770136545503,1.253448779,11434104,BACK,1.04,172.53,6
1770136545503,1.253448779,11434104,BACK,1.02,172.64,7
1770136545503,1.253448779,11434104,BACK,1.03,172.57,8
1770136545503,1.253448779,11434104,BACK,1.01,340.85,9
1770136545503,1.253448779,11434104,BACK,1.09,3.58,10
1770136545503,1.253448779,11434104,BACK,1.33,16.54,11
1770136545503,1.253448779,11434104,BACK,1.30,23.08,12
1770136545503,1.253448779,11434104,BACK,1.45,20.69,13
1770136545503,1.253448779,11434104,BACK,1.40,45.00,14
1770136545503,1.253448779,11434104,LAY,1.77,158.28,0
1770136545503,1.253448779,11434104,LAY,1.72,47.11,1
1770136545503,1.253448779,11434104,LAY,1.76,246.28,2
1770136545503,1.253448779,11434104,LAY,1.73,50.33,3
1770136545503,1.253448779,11434104,LAY,1.75,43.00,4
1770136545503,1.253448779,11434104,LAY,1.74,44.00,5
1770136545503,1.253448779,11434104,LAY,1.71,9.45,6
1770136545503,1.253448779,11434104,LAY,980.00,0.10,7
1770136545503,1.253448779,11434104,LAY,990.00,0.10,8
1770136545503,1.253448779,11434104,LAY,1000.00,0.10,9
1770136545503,1.253448779,11434104,LAY,1.93,17.24,10
1770136545503,1.253448779,11434104,LAY,2.08,4.31,11
1770136545503,1.253448779,11434104,LAY,2.62,2.05,12
1770136545503,1.253448779,11434104,LAY,4.20,5.08,13
1770136545503,1.253448779,11434104,LAY,2.54,4.04,14
1770136545503,1.253448779,11434104,LAY,600.00,0.86,15
1770136545504,1.253448779,419129,BACK,4.90,78.37,0
1770136545504,1.253448779,419129,BACK,5.00,27.70,1
1770136545504,1.253448779,419129,BACK,4.80,72.02,2
1770136545504,1.253448779,419129,BACK,5.10,23.00,3
1770136545504,1.253448779,419129,BACK,1.04,172.53,4
1770136545504,1.253448779,419129,BACK,1.02,172.64,5
1770136545504,1.253448779,419129,BACK,1.03,172.57,6
1770136545504,1.253448779,419129,BACK,1.01,340.85,7
1770136545504,1.253448779,419129,BACK,1.09,3.58,8
1770136545504,1.253448779,419129,BACK,2.18,13.76,9
1770136545504,1.253448779,419129,BACK,2.44,12.50,10
1770136545504,1.253448779,419129,BACK,2.80,10.71,11
1770136545504,1.253448779,419129,LAY,5.40,57.46,0
1770136545504,1.253448779,419129,LAY,5.50,15.00,1
1770136545504,1.253448779,419129,LAY,5.30,5.95,2
1770136545504,1.253448779,419129,LAY,6.40,35.22,3
1770136545504,1.253448779,419129,LAY,5.80,14.00,4
1770136545504,1.253448779,419129,LAY,5.90,12.00,5
1770136545504,1.253448779,419129,LAY,5.70,13.00,6
1770136545504,1.253448779,419129,LAY,5.60,15.00,7
1770136545504,1.253448779,419129,LAY,9.80,2.05,8
1770136545504,1.253448779,419129,LAY,13.00,5.08,9
1770136545504,1.253448779,419129,LAY,6.80,4.04,10
1770136545504,1.253448779,419129,LAY,870.00,0.86,11
1770136545505,1.253531378,6692741,BACK,3.30,20.28,0
1770136545505,1.253531378,6692741,BACK,3.20,7.00,1
1770136545505,1.253531378,6692741,BACK,3.10,10.00,2
1770136545505,1.253531378,6692741,BACK,3.15,9.00,3
1770136545505,1.253531378,6692741,BACK,3.05,9.00,4
1770136545505,1.253531378,6692741,BACK,3.00,4.00,5
1770136545505,1.253531378,6692741,BACK,2.40,12.50,6
1770136545505,1.253531378,6692741,BACK,1.04,172.53,7
1770136545505,1.253531378,6692741,BACK,1.02,172.64,8
1770136545505,1.253531378,6692741,BACK,1.03,172.57,9
1770136545505,1.253531378,6692741,BACK,1.01,340.85,10
1770136545505,1.253531378,6692741,BACK,1.71,12.87,11
1770136545505,1.253531378,6692741,BACK,1.63,28.57,12
1770136545505,1.253531378,6692741,LAY,3.50,6.00,0
1770136545505,1.253531378,6692741,LAY,3.60,6.00,1
1770136545505,1.253531378,6692741,LAY,3.75,20.94,2
1770136545505,1.253531378,6692741,LAY,3.55,6.00,3
1770136545505,1.253531378,6692741,LAY,3.45,7.00,4
1770136545505,1.253531378,6692741,LAY,5.50,2.02,5
1770136545505,1.253531378,6692741,LAY,4.80,2.01,6
1770136545505,1.253531378,6692741,LAY,24.00,0.01,7
1770136545505,1.253531378,6692741,LAY,8.80,5.08,8
1770136545505,1.253531378,6692741,LAY,600.00,0.86,9
1770136545506,1.253531378,73964419,BACK,2.14,5.58,0
1770136545506,1.253531378,73964419,BACK,2.06,11.00,1
1770136545506,1.253531378,73964419,BACK,2.08,12.00,2
1770136545506,1.253531378,73964419,BACK,2.04,32.37,3
1770136545506,1.253531378,73964419,BACK,2.12,10.00,4
1770136545506,1.253531378,73964419,BACK,2.10,11.00,5
1770136545506,1.253531378,73964419,BACK,1.80,16.67,6
1770136545506,1.253531378,73964419,BACK,1.04,172.53,7
1770136545506,1.253531378,73964419,BACK,1.02,172.64,8
1770136545506,1.253531378,73964419,BACK,1.03,172.57,9
1770136545506,1.253531378,73964419,BACK,1.01,340.85,10
1770136545506,1.253531378,73964419,BACK,1.63,13.50,11
1770136545506,1.253531378,73964419,BACK,1.56,32.14,12
1770136545506,1.253531378,73964419,LAY,2.24,18.40,0
1770136545506,1.253531378,73964419,LAY,2.26,9.00,1
1770136545506,1.253531378,73964419,LAY,2.28,8.00,2
1770136545506,1.253531378,73964419,LAY,2.32,8.00,3
1770136545506,1.253531378,73964419,LAY,2.30,40.15,4
1770136545506,1.253531378,73964419,LAY,2.34,8.00,5
1770136545506,1.253531378,73964419,LAY,3.05,2.02,6
1770136545506,1.253531378,73964419,LAY,2.78,2.01,7
1770136545506,1.253531378,73964419,LAY,24.00,0.01,8
1770136545506,1.253531378,73964419,LAY,7.00,5.08,9
1770136545506,1.253531378,73964419,LAY,870.00,0.86,10
1770136545506,1.253531378,58805,BACK,3.80,5.00,0
1770136545506,1.253531378,58805,BACK,3.85,19.57,1
1770136545506,1.253531378,58805,BACK,4.00,4.00,2
1770136545506,1.253531378,58805,BACK,3.90,10.29,3
1770136545506,1.253531378,58805,BACK,3.75,5.00,4
1770136545506,1.253531378,58805,BACK,3.95,4.00,5
1770136545506,1.253531378,58805,BACK,3.10,16.78,6
1770136545506,1.253531378,58805,BACK,3.70,17.32,7
1770136545506,1.253531378,58805,BACK,1.08,0.47,8
1770136545506,1.253531378,58805,BACK,1.01,10.00,9
1770136545506,1.253531378,58805,BACK,3.05,5.20,10
1770136545506,1.253531378,58805,BACK,2.04,17.31,11
1770136545506,1.253531378,58805,BACK,2.06,6.39,12
1770136545506,1.253531378,58805,BACK,1.10,2.59,13
1770136545506,1.253531378,58805,BACK,1.03,2.00,14
1770136545506,1.253531378,58805,LAY,4.30,6.73,0
1770136545506,1.253531378,58805,LAY,4.40,24.04,1
1770136545506,1.253531378,58805,LAY,4.20,11.00,2
1770136545506,1.253531378,58805,LAY,4.60,5.00,3
1770136545506,1.253531378,58805,LAY,4.50,6.00,4
1770136545506,1.253531378,58805,LAY,7.00,6.15,5
1770136545506,1.253531378,58805,LAY,5.70,2.01,6
1770136545506,1.253531378,58805,LAY,24.00,0.01,7
1770136545506,1.253531378,58805,LAY,8.40,5.08,8
1770136545506,1.253531378,58805,LAY,500.00,0.86,9
1770136545506,1.253531378,58805,LAY,950.00,2.20,10
1770136545507,1.253537406,7177066,BACK,6.20,19.26,0
1770136545507,1.253537406,7177066,BACK,6.00,4.52,1
1770136545507,1.253537406,7177066,BACK,1.01,404.41,2
1770136545507,1.253537406,7177066,BACK,3.30,6.67,3
1770136545507,1.253537406,7177066,BACK,3.65,8.22,4
1770136545507,1.253537406,7177066,BACK,3.15,8.37,5
1770136545507,1.253537406,7177066,LAY,7.80,0.73,0
1770136545507,1.253537406,7177066,LAY,8.60,11.74,1
1770136545507,1.253537406,7177066,LAY,7.40,7.93,2
1770136545507,1.253537406,7177066,LAY,1000.00,0.06,3
1770136545507,1.253537406,7177066,LAY,960.00,1.63,4
1770136545507,1.253537406,7177066,LAY,19.50,2.05,5
1770136545507,1.253537406,7177066,LAY,50.00,5.08,6
1770136545507,1.253537406,7177066,LAY,9.60,4.04,7
1770136545507,1.253537406,7177066,LAY,600.00,0.86,8
1770136545507,1.253537406,58805,BACK,3.90,2.00,0
1770136545507,1.253537406,58805,BACK,3.80,2.00,1
1770136545507,1.253537406,58805,BACK,3.95,9.31,2
1770136545507,1.253537406,58805,BACK,3.85,2.00,3
1770136545507,1.253537406,58805,BACK,4.00,34.62,4
1770136545507,1.253537406,58805,BACK,4.10,0.12,5
1770136545507,1.253537406,58805,BACK,1.03,281.02,6
1770136545507,1.253537406,58805,BACK,1.01,10.00,7
1770136545507,1.253537406,58805,BACK,3.20,9.38,8
1770136545507,1.253537406,58805,BACK,2.34,13.43,9
1770136545507,1.253537406,58805,BACK,3.05,5.20,10
1770136545507,1.253537406,58805,BACK,2.06,6.39,11
1770136545507,1.253537406,58805,BACK,1.10,2.59,12
1770136545507,1.253537406,58805,LAY,4.70,9.34,0
1770136545507,1.253537406,58805,LAY,4.80,8.22,1
1770136545507,1.253537406,58805,LAY,5.00,28.84,2
1770136545507,1.253537406,58805,LAY,4.90,2.00,3
1770136545507,1.253537406,58805,LAY,990.00,1.15,4
1770136545507,1.253537406,58805,LAY,8.20,2.05,5
1770136545507,1.253537406,58805,LAY,14.00,5.08,6
1770136545507,1.253537406,58805,LAY,7.00,4.13,7
1770136545507,1.253537406,58805,LAY,500.00,0.86,8
1770136545507,1.253537406,58805,LAY,60.00,0.86,9
1770136545507,1.253537406,58805,LAY,950.00,2.20,10
1770136545508,1.253537406,6601778,BACK,1.56,7.73,0
1770136545508,1.253537406,6601778,BACK,1.57,8.00,1
1770136545508,1.253537406,6601778,BACK,1.52,104.26,2
1770136545508,1.253537406,6601778,BACK,1.54,25.49,3
1770136545508,1.253537406,6601778,BACK,1.55,7.00,4
1770136545508,1.253537406,6601778,BACK,1.01,469.85,5
1770136545508,1.253537406,6601778,BACK,1.22,18.03,6
1770136545508,1.253537406,6601778,BACK,1.30,23.08,7
1770136545508,1.253537406,6601778,BACK,1.26,69.23,8
1770136545508,1.253537406,6601778,BACK,1.20,25.00,9
1770136545508,1.253537406,6601778,LAY,1.63,11.92,0
1770136545508,1.253537406,6601778,LAY,1.65,6.00,1
1770136545508,1.253537406,6601778,LAY,1.64,102.00,2
1770136545508,1.253537406,6601778,LAY,1.66,5.00,3
1770136545508,1.253537406,6601778,LAY,1.67,5.00,4
1770136545508,1.253537406,6601778,LAY,1.68,5.00,5
1770136545508,1.253537406,6601778,LAY,1.69,16.79,6
1770136545508,1.253537406,6601778,LAY,990.00,2.83,7
1770136545508,1.253537406,6601778,LAY,2.10,4.50,8
1770136545508,1.253537406,6601778,LAY,2.16,2.05,9
1770136545508,1.253537406,6601778,LAY,4.40,5.08,10
1770136545508,1.253537406,6601778,LAY,1.96,4.04,11
1770136545508,1.253537406,6601778,LAY,870.00,0.86,12
1770136545508,1.253537406,6601778,LAY,1000.00,0.06,13
1770136545508,1.253295456,41998,BACK,7.80,29.18,0
1770136545508,1.253295456,41998,BACK,8.00,53.73,1
1770136545508,1.253295456,41998,BACK,7.00,3.00,2
1770136545508,1.253295456,41998,BACK,6.80,3.00,3
1770136545508,1.253295456,41998,BACK,7.40,2.00,4
1770136545508,1.253295456,41998,BACK,7.20,2.00,5
1770136545508,1.253295456,41998,BACK,6.60,7.41,6
1770136545508,1.253295456,41998,BACK,6.20,2.38,7
1770136545508,1.253295456,41998,BACK,1.04,172.53,8
1770136545508,1.253295456,41998,BACK,1.02,172.64,9
1770136545508,1.253295456,41998,BACK,1.03,172.57,10
1770136545508,1.253295456,41998,BACK,1.01,337.85,11
1770136545508,1.253295456,41998,BACK,1.09,3.58,12
1770136545508,1.253295456,41998,BACK,1.06,0.66,13
1770136545508,1.253295456,41998,BACK,4.20,7.14,14
1770136545508,1.253295456,41998,BACK,3.15,9.52,15
1770136545508,1.253295456,41998,BACK,3.60,6.92,16
1770136545508,1.253295456,41998,LAY,9.00,8.85,0
1770136545508,1.253295456,41998,LAY,9.20,41.83,1
1770136545508,1.253295456,41998,LAY,8.80,3.00,2
1770136545508,1.253295456,41998,LAY,9.60,6.55,3
1770136545508,1.253295456,41998,LAY,36.00,2.05,4
1770136545508,1.253295456,41998,LAY,1000.00,0.45,5
1770136545508,1.253295456,41998,LAY,24.00,5.08,6
1770136545508,1.253295456,41998,LAY,12.50,4.04,7
1770136545508,1.253295456,41998,LAY,870.00,0.86,8
1770136545509,1.253295456,36033,BACK,1.43,222.74,0
1770136545509,1.253295456,36033,BACK,1.44,14.00,1
1770136545509,1.253295456,36033,BACK,1.45,18.85,2
1770136545509,1.253295456,36033,BACK,1.42,1.00,3
1770136545509,1.253295456,36033,BACK,1.04,172.53,4
1770136545509,1.253295456,36033,BACK,1.02,172.64,5
1770136545509,1.253295456,36033,BACK,1.03,172.57,6
1770136545509,1.253295456,36033,BACK,1.01,337.85,7
1770136545509,1.253295456,36033,BACK,1.09,3.58,8
1770136545509,1.253295456,36033,BACK,1.41,55.18,9
1770136545509,1.253295456,36033,BACK,1.19,25.21,10
1770136545509,1.253295456,36033,BACK,1.25,72.00,11
1770136545509,1.253295456,36033,BACK,1.28,23.44,12
1770136545509,1.253295456,36033,LAY,1.49,13.73,0
1770136545509,1.253295456,36033,LAY,1.47,4.00,1
1770136545509,1.253295456,36033,LAY,1.50,17.76,2
1770136545509,1.253295456,36033,LAY,1.48,133.07,3
1770136545509,1.253295456,36033,LAY,1.52,11.00,4
1770136545509,1.253295456,36033,LAY,1.53,65.74,5
1770136545509,1.253295456,36033,LAY,1.51,210.76,6
1770136545509,1.253295456,36033,LAY,1.66,0.70,7
1770136545509,1.253295456,36033,LAY,2.10,4.50,8
1770136545509,1.253295456,36033,LAY,2.22,2.05,9
1770136545509,1.253295456,36033,LAY,3.10,5.08,10
1770136545509,1.253295456,36033,LAY,1.88,4.04,11
1770136545509,1.253295456,36033,LAY,1.89,0.86,12
1770136545509,1.253295456,36033,LAY,600.00,0.86,13
1770136545509,1.253295456,58805,BACK,4.80,133.91,0
1770136545509,1.253295456,58805,BACK,4.70,157.85,1
1770136545509,1.253295456,58805,BACK,4.60,20.82,2
1770136545509,1.253295456,58805,BACK,4.50,6.54,3
1770136545509,1.253295456,58805,BACK,4.90,4.90,4
1770136545509,1.253295456,58805,BACK,1.09,3.58,5
1770136545509,1.253295456,58805,BACK,2.84,10.56,6
1770136545509,1.253295456,58805,BACK,3.25,9.23,7
1770136545509,1.253295456,58805,BACK,3.05,5.20,8
1770136545509,1.253295456,58805,BACK,2.06,6.39,9
1770136545509,1.253295456,58805,BACK,2.36,13.24,10
1770136545509,1.253295456,58805,BACK,1.10,2.59,11
1770136545509,1.253295456,58805,BACK,1.03,2.00,12
1770136545509,1.253295456,58805,BACK,1.01,10.00,13
1770136545509,1.253295456,58805,LAY,5.40,69.04,0
1770136545509,1.253295456,58805,LAY,5.30,2.27,1
1770136545509,1.253295456,58805,LAY,5.20,23.54,2
1770136545509,1.253295456,58805,LAY,5.70,2.00,3
1770136545509,1.253295456,58805,LAY,5.50,8.22,4
1770136545509,1.253295456,58805,LAY,5.80,2.00,5
1770136545509,1.253295456,58805,LAY,5.60,2.00,6
1770136545509,1.253295456,58805,LAY,6.00,8.89,7
1770136545509,1.253295456,58805,LAY,9.20,2.05,8
1770136545509,1.253295456,58805,LAY,9.00,5.08,9
1770136545509,1.253295456,58805,LAY,5.90,4.04,10
1770136545509,1.253295456,58805,LAY,7.00,4.13,11
1770136545509,1.253295456,58805,LAY,500.00,0.86,12
1770136545509,1.253295456,58805,LAY,60.00,0.86,13
1770136545509,1.253295456,58805,LAY,870.00,0.86,14
1770136545509,1.253295456,58805,LAY,950.00,2.20,15
1770136725260,1.253412796,55868423,BACK,4.80,2.00,0
1770136725260,1.253412796,55868423,BACK,5.00,1.00,1
1770136725260,1.253412796,55868423,BACK,4.90,21.55,4
1770136725260,1.253412796,55868423,BACK,4.70,69.83,8
1770136725260,1.253412796,55868423,LAY,5.90,68.97,0
1770136725260,1.253412796,55868423,LAY,5.70,4.50,1
1770136725260,1.253412796,55868423,LAY,5.80,182.07,5
1770136725260,1.253412796,55868423,LAY,5.60,11.17,8
1770136725260,1.253412796,8306133,BACK,2.50,39.88,0
1770136725260,1.253412796,8306133,BACK,1.24,4.71,1
1770136725260,1.253412796,8306133,BACK,2.48,3.00,2
1770136725260,1.253412796,8306133,BACK,2.60,1.00,3
1770136725260,1.253412796,8306133,BACK,2.58,1.00,4
1770136725260,1.253412796,8306133,BACK,2.04,68.09,5
1770136725260,1.253412796,8306133,BACK,2.42,120.70,9
1770136725260,1.253412796,8306133,BACK,2.38,124.15,12
1770136725260,1.253412796,8306133,BACK,2.46,1.00,13
1770136725260,1.253412796,8306133,BACK,2.34,1.00,16
1770136725260,1.253412796,8306133,LAY,2.78,13.21,0
1770136725260,1.253412796,8306133,LAY,2.96,297.62,1
1770136725260,1.253412796,8306133,LAY,2.74,6.00,2
1770136725260,1.253412796,8306133,LAY,3.10,59.28,4
1770136725260,1.253412796,8306133,LAY,2.82,93.11,12
1770136725260,1.253412796,8306133,LAY,2.80,94.84,14
1770136725260,1.253412796,58805,BACK,2.28,15.18,1
1770136725260,1.253412796,58805,BACK,2.20,248.27,2
1770136725260,1.253412796,58805,BACK,2.26,84.83,3
1770136725260,1.253412796,58805,BACK,2.24,2.60,4
1770136725260,1.253412796,58805,BACK,2.14,2.60,7
1770136725260,1.253412796,58805,BACK,2.22,281.93,8
1770136725260,1.253412796,58805,BACK,2.08,2.60,10
1770136725260,1.253412796,58805,BACK,2.00,3.87,11
1770136725260,1.253412796,58805,BACK,2.10,5.19,12
1770136725260,1.253412796,58805,BACK,2.06,2.60,13
1770136725260,1.253412796,58805,BACK,2.16,2.60,14
1770136725260,1.253412796,58805,LAY,2.52,375.01,3
1770136725260,1.253412796,58805,LAY,2.40,2.95,5
1770136725260,1.253412796,58805,LAY,2.48,115.53,6
1770136725260,1.253412796,58805,LAY,2.50,113.80,10
1770136725261,1.253530531,14116284,BACK,1.22,4.36,0
1770136725261,1.253530531,14116284,BACK,1.12,397.11,1
1770136725261,1.253530531,14116284,BACK,1.20,924.92,3
1770136725261,1.253530531,14116284,BACK,1.21,260.00,5
1770136725261,1.253530531,14116284,BACK,1.19,1.72,8
1770136725261,1.253530531,14116284,LAY,1.44,101.16,0
1770136725261,1.253530531,14116284,LAY,1.26,796.54,1
1770136725261,1.253530531,14116284,LAY,1.25,263.36,3
1770136725261,1.253530531,58805,BACK,3.50,42.93,1
1770136725261,1.253530531,58805,BACK,5.60,125.93,2
1770136725261,1.253530531,58805,BACK,5.90,46.79,3
1770136725261,1.253530531,58805,BACK,5.50,26.00,4
1770136725261,1.253530531,58805,BACK,5.70,24.00,9
1770136725261,1.253530531,58805,BACK,5.40,28.00,11
1770136725261,1.253530531,58805,LAY,6.80,123.02,0
1770136725261,1.253530531,58805,LAY,14.50,46.32,1
1770136725261,1.253530531,58805,LAY,6.60,30.00,2
1770136725261,1.253530531,58805,LAY,6.40,2.00,5
1770136725261,1.253530531,58805,LAY,6.00,0.93,6
1770136725261,1.253530531,21070765,BACK,36.00,17.80,1
1770136725261,1.253530531,21070765,BACK,32.00,5.39,2
1770136725261,1.253530531,21070765,BACK,30.00,2.00,3
1770136725261,1.253530531,21070765,BACK,29.00,3.00,4
1770136725261,1.253530531,21070765,BACK,34.00,0.95,5
1770136725261,1.253530531,21070765,BACK,24.00,5.00,6
1770136725261,1.253530531,21070765,BACK,22.00,1.72,8
